DISTRICT NAME,GDP (in Rs. Cr.)|1999-00,GDP (in Rs. Cr.)|2000-01,GDP (in Rs. Cr.)|2001-02,GDP (in Rs. Cr.)|2002-03,GDP (in Rs. Cr.)|2003-04,GDP (in Rs. Cr.)|2004-05,GDP (in Rs. Cr.)|2005-06,GDP (in Rs. Cr.)|2006-07,GDP (in Rs. Cr.)|2007-08,GDP (in Rs. Cr.)|2008-09,GDP (in Rs. Cr.)|2009-10,GDP (in Rs. Cr.)|2010-11,GDP (in Rs. Cr.)|2011-12,GDP (in Rs. Cr.)|2012-13,Growth Rate % (YoY)|2000-01,Growth Rate % (YoY)|2001-02,Growth Rate % (YoY)|2002-03,Growth Rate % (YoY)|2003-04,Growth Rate % (YoY)|2004-05,Growth Rate % (YoY)|2005-06,Growth Rate % (YoY)|2006-07,Growth Rate % (YoY)|2007-08,Growth Rate % (YoY)|2008-09,Growth Rate % (YoY)|2009-10,Growth Rate % (YoY)|2010-11,Growth Rate % (YoY)|2011-12,Growth Rate % (YoY)|2012-13,STATE NAME
MAHOBA,848.84,798.41,873.04,909.91,980.49,"1,329.19",NA,"1,361.62","1,238.51","1,711.31","1,849.80","2,075.71","2,394.30",NA,-5.941048961,9.347327814,4.223174196,7.756811113,11.86141623,-5.648552878,8.572613248,-9.041435937,38.17490371,8.092630792,12.21267164,15.34848317,NA,UTTAR PRADESH
MAINPURI,1518.13,1596.95,1717.18,1676.06,1724.41,"2,142.18",NA,"2,527.17","2,567.77","2,878.75","3,054.92","3,211.81","3,400.52",NA,5.191913736,7.528726635,-2.394623744,2.884741596,-2.103908003,9.576692902,7.661470692,1.606540122,12.11089778,6.119669996,5.135650033,5.875503221,NA,UTTAR PRADESH
MATHURA,2860.62,2903.6,2952.66,3093.96,3265.47,"4,053.88",NA,"5,314.62","5,878.89","6,210.71","5,675.41","6,285.51","7,264.50",NA,1.502471492,1.68962667,4.785515434,5.543381298,2.939239987,13.97401995,15.02585291,10.61731601,5.644262777,-8.618982371,10.74988415,15.57534711,NA,UTTAR PRADESH
MAU,1620.92,1687.39,1694.24,1762.27,1859.31,"2,181.34",NA,"2,355.19","2,608.93","2,776.07","3,336.33","3,690.14","3,623.52",NA,4.100757594,0.405952388,4.015369723,5.506534186,-1.75548994,24.37171647,-13.18776101,10.77365308,6.40645782,20.18176775,10.60476632,-1.805351558,NA,UTTAR PRADESH
MEERUT,5166.86,5322.64,5288.72,5266.38,5777.28,"7,176.06",NA,"8,573.92","9,174.14","9,385.94","10,125.46","10,916.35","11,918.76",NA,3.014983955,-0.637277742,-0.422408447,9.701160949,1.491878531,13.70989094,5.073965458,7.000531845,2.308663264,7.879019043,7.810904393,9.182648046,NA,UTTAR PRADESH
MIRZAPUR,1836.49,1917.02,1887.36,1826,1956.62,"2,273.74",NA,"2,773.13","2,961.16","3,192.59","3,332.33","3,647.50","3,954.20",NA,4.38499529,-1.547193039,-3.251102068,7.153340635,-4.888532265,9.362987853,11.52161761,6.780425007,7.815518243,4.377010515,9.457946842,8.408498972,NA,UTTAR PRADESH
MORADABAD,4615.28,4250.41,4680.21,4765.73,5052.54,"6,458.19",NA,"7,598.33","8,150.95","9,052.98","10,224.96","10,234.18","10,396.03",NA,-7.905695862,10.11196567,1.827268435,6.0181756,6.762539238,5.440378806,11.58360183,7.272913917,11.06656279,12.94579244,0.090171502,1.581465247,NA,UTTAR PRADESH
MUZAFFARNAGAR,5112.72,5107.04,5351.55,5451.46,5671.71,"7,249.90",NA,"8,052.60","8,387.25","8,531.06","9,940.31","10,508.46","10,982.67",NA,-0.111095464,4.787704815,1.866935748,4.040202074,3.753718014,7.212375343,3.599865685,4.155800611,1.714626367,16.51904922,5.715616515,4.512649808,NA,UTTAR PRADESH
PILIBHIT,1759.01,2072.88,1904.19,1972.68,1947.12,"3,240.67",NA,"3,661.70","4,185.30","3,794.89","4,059.31","4,423.56","4,424.77",NA,17.84355973,-8.137952993,3.596804941,-1.295699252,9.85917663,9.06602647,3.599691043,14.29936915,-9.328124627,6.967790898,8.973199879,0.027353534,NA,UTTAR PRADESH
RAE BARELI,2155.09,2064.24,2214.81,2164.81,2255.84,"3,242.59",NA,"3,543.05","3,838.39","4,028.71","4,329.42","3,496.22","3,595.04",NA,-4.215601205,7.294209976,-2.257529991,4.204987967,8.848588552,4.068661163,4.994191767,8.335755917,4.958328883,7.464175878,-19.24507209,2.826481171,NA,UTTAR PRADESH
RAMPUR,2497.94,2530.97,2613.75,2548.78,2585.84,"3,031.40",NA,"3,337.29","4,024.69","3,865.72","4,271.97","4,357.43","4,512.60",NA,1.322289567,3.270682782,-2.485700622,1.454028986,3.246140519,2.541070133,7.362559234,20.59755071,-3.949869431,10.50903842,2.000482213,3.56104401,NA,UTTAR PRADESH
SAHARANPUR,4403,4640.64,4332.6,4678.19,5161.47,"6,314.72",NA,"6,851.28","7,339.26","7,500.83","8,633.31","9,833.27","8,893.05",NA,5.397229162,-6.637877534,7.976503716,10.33049107,2.556635997,9.368903134,-0.797238479,7.122464707,2.201448102,15.09806248,13.89918814,-9.561620905,NA,UTTAR PRADESH
SHAHJAHANPUR,2790.6,2586.08,2801.91,2637.07,2904.23,"3,708.07",NA,"4,113.89","4,936.29","4,464.59","4,780.94","5,241.29","6,095.47",NA,-7.328889844,8.345836169,-5.883129722,10.13094078,-2.475010588,2.148017702,8.611248984,19.99081162,-9.555759487,7.085757035,9.628859597,16.29713296,NA,UTTAR PRADESH
SHRAVASTI,664.08,753.78,638.31,557.66,737.96,"1,278.24",NA,"1,316.56",977.03,"1,124.80","1,130.61","1,454.36","1,380.81",NA,13.50740875,-15.31879328,-12.6349266,32.33152817,-16.32879831,-13.1211666,18.55347045,-25.78917786,15.12440764,0.516536273,28.63498465,-5.057207294,NA,UTTAR PRADESH
SITAPUR,2903.55,3652.6,3465.2,3413.5,3748.1,"4,843.20",NA,"5,627.05","6,057.86","6,091.28","6,538.64","7,216.01","7,181.39",NA,25.79773036,-5.130591907,-1.491977375,9.802255749,-2.507670553,2.200198216,13.68328969,7.656054238,0.551679966,7.344269185,10.35949372,-0.479766519,NA,UTTAR PRADESH
SONBHADRA,3766.49,3282.83,3453.58,3939.52,3974.29,"3,920.12",NA,"4,459.49","4,642.95","4,989.13","5,104.03","5,110.97","5,666.16",NA,-12.84113326,5.201304972,14.07061658,0.882594834,0.866066643,16.62678694,-2.458928544,4.113923341,7.456035495,2.303006737,0.135970988,10.86271295,NA,UTTAR PRADESH
SULTANPUR,2457.9,2572.86,2628.82,2547.09,2792.68,"4,123.21",NA,"4,013.56","4,500.63","4,830.92","4,931.65","3,767.84","4,157.88",NA,4.677163432,2.175011466,-3.108999475,9.641983597,3.446868241,-4.009254925,1.406301321,12.13561028,7.338750353,2.085110083,-23.59879553,10.35181961,NA,UTTAR PRADESH
UNNAO,2166.72,2167.85,2389.52,3121.87,2747.74,"3,813.71",NA,"4,285.90","4,608.56","4,874.87","5,167.21","5,838.82","6,245.40",NA,0.052152562,10.22533847,30.64841474,-11.98416334,7.05525268,6.954645214,5.07386723,7.528407102,5.778594615,5.996877865,12.99753639,6.963393288,NA,UTTAR PRADESH
VARANASI,2753.3,3187.34,3043.34,3249.38,3549.53,"4,365.39",NA,"5,132.50","4,798.89","5,207.78","6,399.89","6,894.57","7,450.18",NA,15.7643555,-4.517873838,6.770193274,9.237146779,4.587649632,4.814690096,12.17181684,-6.499951291,8.520512035,22.89094393,7.729507851,8.058660656,NA,UTTAR PRADESH
NORTH TWENTY FOUR PARGANAS,15562.52,15657.24,17063.59,18457.53,19549.85,24416.69,27157.76,29049.04,32131.75,34747.1,37881.68,41354.78,NA,NA,0.608641788,8.98210668,8.169089857,5.918018283,8.044307245,11.22621453,6.964050054,10.61208907,8.139457079,9.021126943,9.168283983,NA,NA,WEST BENGAL
SOUTH TWENTY FOUR PARGANAS,10832,11642.44,12368.28,13134.97,13068.04,16884.94,17443.65,19623.98,21026.4,21652.35,22973.33,25106.17,NA,NA,7.481905465,6.234431958,6.198840906,-0.509555789,3.71004374,3.308924995,12.49927624,7.146460606,2.976971807,6.100862031,9.283982775,NA,NA,WEST BENGAL
BANKURA,4818.9,5148.45,5470.17,5284.58,5416.59,6625.78,7253.88,7677.04,8279.19,8501.46,9341.94,9155.56,NA,NA,6.838697628,6.248871019,-3.392764759,2.498022549,5.633433581,9.479638624,5.833567691,7.843517814,2.684682922,9.886301882,-1.995088815,NA,NA,WEST BENGAL
BIRBHUM,4202.33,4321.78,4793.78,4901.46,5090.41,5924.68,6436.33,7044.16,7475.61,7735.64,8002.42,8286.98,NA,NA,2.842470725,10.92142589,2.246244091,3.854973824,1.766851786,8.63590945,9.443735794,6.124931858,3.478378353,3.448712712,3.555924333,NA,NA,WEST BENGAL
BURDWAN,13752.99,13985.62,15106.32,15555.46,16886.36,22357.47,22946.58,25482.48,26731.47,27463.67,30170.39,31807.93,NA,NA,1.691486724,8.013230733,2.973192677,8.555838272,9.013191712,2.634958249,11.05132007,4.901367528,2.73909366,9.855638376,5.427639484,NA,NA,WEST BENGAL
COOCH BEHAR,3314.49,3493.4,3605.88,3655.37,4038.88,5066.53,5357.48,5439.69,5921.95,6086.57,6583.28,6875.54,NA,NA,5.397813842,3.219785882,1.372480504,10.49168757,4.648318346,5.742589109,1.534490096,8.865578737,2.779827591,8.160753922,4.43942837,NA,NA,WEST BENGAL
DAKSHIN DINAJPUR,2139.41,2308.37,2402.2,2534.38,2574.14,3048.61,3208.83,3301.6,3543.92,3667.88,3909.82,4239.69,NA,NA,7.897504452,4.064772978,5.502456082,1.568825512,0.933904139,5.255509888,2.891084913,7.339471771,3.497821621,6.5961809,8.436961292,NA,NA,WEST BENGAL
DARJEELING,3161.08,3345.29,3619.14,3811.61,3961.31,4960.24,5408.76,5809.29,6168.89,6963.2,7988.11,8567.33,NA,NA,5.827438723,8.186136329,5.318114248,3.927474217,7.039590439,9.042304405,7.405209327,6.190085191,12.87606036,14.71895106,7.251026839,NA,NA,WEST BENGAL
HOOGHLY,9077.51,9337.95,10227.72,10244.38,11113.84,13613,14673.07,14965.27,16604.91,17488.49,19851.66,21536.11,NA,NA,2.86906872,9.528536777,0.162890654,8.48719005,5.23383457,7.787188717,1.991403299,10.95630082,5.321197164,13.51271608,8.485184614,NA,NA,WEST BENGAL
HOWRAH,7134.42,7775.37,8265.25,8944.09,8974.61,11614.02,12286.07,13591.92,14575.03,15255.97,16631.22,18339.89,NA,NA,8.983911797,6.300407569,8.213181694,0.341230913,7.196970119,5.78654075,10.62870389,7.233047281,4.671962939,9.01450383,10.27387047,NA,NA,WEST BENGAL
JALPAIGURI,5678.25,5752.21,6034.82,6375.21,6594.77,7948.42,8174.99,9029.66,9616.55,10147.32,10661.34,11502.27,NA,NA,1.302513979,4.913068195,5.640433352,3.443964983,5.861159677,2.850503622,10.45469169,6.499580272,5.519339056,5.065573964,7.887657649,NA,NA,WEST BENGAL
KOLKATA,12694.24,13752.13,14519.6,15546.6,16291.08,19725.04,21809.83,23642.98,25456.57,27157.46,27783.18,30001.96,NA,NA,8.333622178,5.580735493,7.073197609,4.78869978,8.630919497,10.56925613,8.405154923,7.670733554,6.681536436,2.304044635,7.986054872,NA,NA,WEST BENGAL
MALDA,4962.28,5102.18,5661.32,5366.47,5707.38,7162.25,7405.23,7876.82,8463.37,8834.46,9428.68,10158.94,NA,NA,2.819268562,10.95884504,-5.208149336,6.352593045,6.597598197,3.392509337,6.368336973,7.446532992,4.384660011,6.726160965,7.745092632,NA,NA,WEST BENGAL
MIDNAPORE EAST,NA,NA,NA,9405.3,11139.68,16728.73,16672.62,18089.79,19169.64,20441.05,22632.04,24689.79,NA,NA,NA,NA,NA,18.44045379,16.59302601,-0.335410997,8.499983806,5.969389363,6.632414589,10.71857855,9.092198494,NA,NA,WEST BENGAL
MIDNAPORE WEST,NA,NA,NA,8049.12,8387.97,10889.9,11506.06,12359.28,13502.63,13638.37,15132.63,15979.36,NA,NA,NA,NA,NA,4.209776969,9.569419061,5.658086851,7.415396756,9.250943421,1.005285637,10.95629463,5.595392209,NA,NA,WEST BENGAL
MURSHIDABAD,8344.5,8468.4,9429.73,9541.89,10413.02,12332.96,13377.28,14250.25,15418.77,15673.97,16776.12,17802.04,NA,NA,1.484810354,11.35196731,1.189429602,9.129533038,3.631319252,8.46771578,6.525766075,8.199996491,1.655125539,7.031722021,6.115359213,NA,NA,WEST BENGAL
NADIA,7717.23,7528.34,8290.85,8715.07,8885.56,10628.3,11332.29,11907.09,12902.15,13582.01,14399.6,15424.25,NA,NA,-2.447639892,10.12852767,5.116725064,1.956266559,1.330135636,6.623730982,5.07223165,8.356869731,5.269354332,6.019653939,7.115822662,NA,NA,WEST BENGAL
PURULIA,3498.33,3556.12,3922.45,3708.93,3889.71,4833.75,5051.76,5508.84,5832.06,6107.54,6409.73,6392.12,NA,NA,1.651931064,10.3013959,-5.443536565,4.874182042,4.795216096,4.510162917,9.047935769,5.867296926,4.723545368,4.947818598,-0.274738562,NA,NA,WEST BENGAL
UTTAR DINAJPUR,2775.15,2933.66,2956.28,3182.76,3427.25,3895.05,4286.99,4427.94,4811.32,5103.75,5390.12,5844.96,NA,NA,5.711763328,0.771050497,7.660979339,7.681697646,-2.150995696,10.06251524,3.287854649,8.658202234,6.077957816,5.610972324,8.438402113,NA,NA,WEST BENGAL
